Timestamp,Temperature,Humidity,WaveLength1,WaveLength2,Occupants,Activity,DoorState,WindowState,Group
2017-01-25 15:55:00,22.24973333333333,42.00261333333334,211.84786666666673,560.8319999999999,1.0,1.0,0.0,0.0,2.0
2017-01-25 15:56:00,22.2496,42.04792,211.79066666666662,559.973333333333,1.0,1.0,0.0,0.0,2.0
2017-01-25 15:57:00,22.256666666666668,42.080346666666664,212.3052,559.1146666666665,1.0,1.0,0.0,0.0,2.0
2017-01-25 15:58:00,22.26626666666666,42.108253333333344,211.80973333333333,556.9680000000002,1.0,1.0,0.0,0.0,2.0
2017-01-25 15:59:00,22.271466666666658,42.14988000000001,211.54306666666673,556.4159999999998,1.0,1.0,0.0,0.0,2.0
2017-01-25 16:00:00,22.278266666666653,42.185679999999984,210.9724,554.2080000000003,1.0,1.0,0.0,0.0,2.0
2017-01-25 16:01:00,22.279999999999987,42.22841333333335,210.68640000000005,552.1226666666669,1.0,1.0,0.0,0.0,2.0
2017-01-25 16:02:00,22.28026666666666,42.23966666666667,210.83933333333346,553.1039999999999,1.0,1.0,0.0,0.0,2.0
2017-01-25 16:03:00,22.280533333333324,42.30873333333336,210.5725333333334,551.7546666666666,1.0,1.0,0.0,0.0,2.0
2017-01-25 16:04:00,22.29106666666665,42.32061333333335,210.45800000000006,551.4479999999998,1.0,1.0,0.0,0.0,2.0
2017-01-25 16:05:00,22.29159999999998,42.36113333333334,210.62973333333346,549.9146666666668,1.0,1.0,0.0,0.0,2.0
2017-01-25 16:06:00,22.294533333333312,42.40111999999996,210.15266666666668,549.0560000000002,1.0,1.0,0.0,0.0,2.0
2017-01-25 16:07:00,22.296133333333316,42.43081333333332,210.11506666666673,546.1119999999999,1.0,1.0,0.0,0.0,2.0
2017-01-25 16:08:00,22.299733333333325,42.46973333333332,210.53400000000005,546.2346666666666,1.0,1.0,0.0,0.0,2.0
2017-01-25 16:09:00,22.309333333333324,42.49082666666666,210.22986666666682,546.1733333333335,1.0,1.0,0.0,0.0,2.0
2017-01-25 16:10:00,22.312799999999996,42.52537333333334,209.79133333333343,545.6826666666667,1.0,1.0,0.0,0.0,2.0
2017-01-25 16:11:00,22.312799999999992,42.57448,209.39093333333335,543.2293333333334,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:12:00,22.317599999999988,42.605839999999986,208.7624000000001,541.6346666666667,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:13:00,22.323199999999986,42.622106666666674,209.16253333333339,541.6959999999998,1.0,3.0,0.0,0.0,2.0
