Timestamp,Temperature,Humidity,WaveLength1,WaveLength2,Occupants,Activity,DoorState,WindowState,Group,Index
2016-03-31 13:10:00,22.086842105263155,54.23319230769232,286.7426923076923,1245.816483516483,0.0,0.0,1.0,0.0,59.0,2331
2016-03-31 13:20:00,22.138836630036643,54.103706252510335,295.8836263736264,1327.6769530469533,0.0,0.0,1.0,0.0,59.0,2332
2016-03-31 13:30:00,22.20180270128661,54.05062250495705,322.20955056179776,1531.0134650235598,0.0,0.0,1.0,0.0,59.0,2333
2016-03-31 13:40:00,22.23033880410787,53.929394514423734,315.7827988927129,1486.9943608706617,0.0,0.0,1.0,0.0,59.0,2334
2016-03-31 13:50:00,22.249938032767062,54.28460516292844,232.59739842047924,812.6536170212764,2.0,1.0,1.0,0.0,59.0,2335
2016-03-31 14:00:00,22.292572801635977,54.714137443103056,224.3437080759553,752.4022023142966,2.0,1.0,1.0,0.0,59.0,2336
2016-03-31 14:10:00,22.30876534099736,54.856188487282424,240.33634447455594,890.7098012646791,2.0,1.0,1.0,0.0,59.0,2337
2016-03-31 14:20:00,22.33927145051568,54.84669222743867,276.6916550494733,1184.9183912190038,0.0,0.0,1.0,0.0,59.0,2338
2016-03-31 14:30:00,22.3247232884802,54.32300591446768,301.9895998504114,1388.1710804901904,0.0,0.0,1.0,0.0,59.0,2339
2016-03-31 14:40:00,22.378225806451617,53.81969354838709,300.57661290322585,1357.3709677419354,0.0,0.0,1.0,0.0,59.0,2340
2016-04-01 07:40:00,21.144833333333327,51.94255,194.52349999999996,518.8799999999999,0.0,0.0,0.0,0.0,35.0,2442
2016-04-01 07:50:00,21.161675141242938,51.96557937853108,195.97716666666673,523.4020338983051,0.0,0.0,0.0,0.0,35.0,2443
2016-04-01 08:00:00,21.17733333333333,51.939733333333336,198.66758333333343,541.6883333333333,0.0,0.0,0.0,0.0,35.0,2444
2016-04-01 08:10:00,21.215416666666663,51.911583333333354,201.92724999999996,569.0583333333336,0.0,0.0,0.0,0.0,35.0,2445
2016-04-01 08:20:00,21.293333333333344,51.92163333333333,199.99983333333327,563.5793103448277,1.0,3.0,0.0,0.0,35.0,2446
2016-04-01 08:30:00,21.37816666666665,52.38205833333333,200.32866120218574,563.96,1.0,3.0,0.0,0.0,35.0,2447
2016-04-01 08:40:00,21.432301724137933,52.88554166666667,203.16633333333328,588.1099999999999,1.0,4.0,0.0,0.0,35.0,2448
2016-04-01 08:50:00,21.448999999999998,53.13639195402299,200.7134166666666,568.6220634920635,1.0,4.0,0.0,0.0,35.0,2449
2016-04-01 09:00:00,21.47868296749097,53.38549096045199,202.4041666666666,584.9166384180792,1.0,4.0,0.0,0.0,35.0,2450
2016-04-01 09:10:00,21.52933333333334,53.56397500000001,198.31125000000006,550.8883333333334,1.0,2.0,0.0,0.0,35.0,2451
2016-04-01 09:20:00,21.501749999999994,53.539596994535515,201.3685833333333,569.0966666666667,0.0,0.0,0.0,0.0,35.0,2452
2016-04-01 09:30:00,21.46625,53.33960833333337,200.7260833333333,560.28,0.0,0.0,0.0,0.0,35.0,2453
2016-04-01 09:40:00,21.489416666666664,52.88990833333334,200.36933333333334,557.0216666666666,0.0,0.0,0.0,0.0,35.0,2454
2016-04-01 09:50:00,21.48950423728813,52.565790395480235,200.37542372881353,554.6066666666666,0.0,0.0,0.0,0.0,35.0,2455
2016-04-01 10:00:00,21.48549999999999,52.41728333333334,201.83216666666655,570.4000000000001,0.0,0.0,0.0,0.0,35.0,2456
2016-04-04 07:40:00,21.620476190476182,52.27766666666668,206.66571428571427,633.9238095238094,0.0,0.0,0.0,0.0,36.0,2874
2016-04-04 07:50:00,21.64066666666666,52.278125,205.2378333333333,617.0899999999998,0.0,0.0,0.0,0.0,36.0,2875
2016-04-04 08:00:00,21.68999999999999,52.10171666666667,206.47433333333316,623.9133333333332,0.0,0.0,0.0,0.0,36.0,2876
2016-04-04 08:10:00,21.70324999999999,52.016733333333356,209.15408333333332,637.2916666666665,0.0,0.0,0.0,0.0,36.0,2877
2016-04-04 08:20:00,21.714300546448072,51.965250000000026,211.6918333333334,661.5033898305085,0.0,0.0,0.0,0.0,36.0,2878
2016-04-04 08:30:00,21.848085076314305,52.44900890333521,213.75221174863387,683.1455059355567,1.0,3.0,0.0,0.0,36.0,2879
2016-04-04 08:40:00,21.930833333333336,52.81004166666668,217.84508333333332,718.1750000000001,1.0,1.0,0.0,0.0,36.0,2880
2016-04-04 08:50:00,21.96226312864684,53.138525006946395,219.04840650180606,722.4338983050845,1.0,1.0,0.0,0.0,36.0,2881
2016-04-04 09:00:00,22.051347457627116,53.425711581920915,221.5114166666666,749.3789830508474,1.0,1.0,0.0,0.0,36.0,2882
2016-04-04 09:10:00,22.069833333333335,53.74565614754099,223.02745903954798,761.031038251366,1.0,3.0,0.0,0.0,36.0,2883
2016-04-04 09:20:00,22.089238700564977,53.88635833333334,226.95178389830517,794.2796610169491,1.0,2.0,0.0,0.0,36.0,2884
2016-04-04 09:30:00,22.058749999999993,53.91965833333332,230.5972500000002,820.065,0.0,0.0,0.0,0.0,36.0,2885
2016-04-04 09:40:00,22.061833333333333,53.62146666666666,236.64818989071034,881.7219672131149,0.0,0.0,0.0,0.0,36.0,2886
2016-04-04 09:50:00,22.080742937853106,53.33975409604518,241.97196860238955,936.3683333333333,0.0,0.0,0.0,0.0,36.0,2887
2016-04-04 10:00:00,22.117468926553677,53.14920150273227,250.0681008613504,1013.4238399555433,0.0,0.0,0.0,0.0,36.0,2888
2016-04-04 10:10:00,22.164583333333333,52.96427598870061,256.57124999999996,1070.7266666666667,0.0,0.0,0.0,0.0,37.0,2889
2016-04-04 10:20:00,22.168499999999998,52.911676129943515,246.61874999999998,956.6466666666665,0.0,0.0,0.0,0.0,37.0,2890
2016-04-04 10:30:00,22.198996943595432,52.863224999999986,250.70591969991665,984.9662128368993,0.0,0.0,0.0,0.0,37.0,2891
2016-04-04 10:40:00,22.269583333333337,53.345958333333336,248.1431666666668,979.1100000000001,2.0,3.0,0.0,0.0,37.0,2892
2016-04-04 10:50:00,22.44607807724368,55.0839144206724,251.5329726775957,1010.2121584699453,2.0,3.0,0.0,0.0,37.0,2893
2016-04-04 11:00:00,22.538669074742984,56.28956460127813,261.1065490414004,1081.0830786329534,2.0,2.0,0.0,0.0,37.0,2894
2016-04-04 11:10:00,22.539384551264234,56.710978883023074,271.92996751412426,1150.1514587385386,0.0,0.0,0.0,0.0,37.0,2895
2016-04-04 11:20:00,22.486934426229496,56.10345819672132,275.5091120689655,1172.1623224043713,0.0,0.0,0.0,0.0,37.0,2896
2016-04-04 11:30:00,22.497304025423727,55.71160655737706,282.17162499999995,1226.8438012295082,0.0,0.0,0.0,0.0,38.0,2897
2016-04-04 11:40:00,22.51567101972769,55.31316200564973,287.21817486338807,1272.168333333333,0.0,0.0,0.0,0.0,38.0,2898
2016-04-04 11:50:00,22.61933333333335,55.18714918176505,288.84425956284156,1286.3064207650273,1.0,1.0,0.0,0.0,38.0,2899
2016-04-04 12:00:00,22.579897286821712,55.120231497175126,280.1969153005465,1210.1575683060112,0.0,0.0,0.0,0.0,38.0,2900
2016-04-04 13:30:00,22.80580645161289,53.62770967741934,244.0559677419356,884.164516129032,0.0,0.0,0.0,0.0,39.0,2909
2016-04-04 13:40:00,22.876792164490155,53.442177595628436,324.07450819672124,1558.0381494859685,0.0,0.0,0.0,0.0,39.0,2910
2016-04-04 13:50:00,22.93241666666667,53.47126666666667,322.019637978142,1551.6534637757802,1.0,3.0,0.0,0.0,39.0,2911
2016-04-04 14:00:00,23.064031675465408,53.979781606001694,319.45594120972294,1544.0962021857927,1.0,3.0,0.0,0.0,39.0,2912
